station_id,station_type,access_mode,port_name,equipment_id,address,slide_mm,cad_x,cad_y,cad_z,draw_x,draw_y
7596,DUAL_ACCESS,UNIVERSAL,4ABL3301A_IN01,4ABL3301A,12332,1399,70295.731219782,-138094.17760949666,0.0,11094.221816917998,1304.849842526659
7585,DUAL_ACCESS,UNIVERSAL,4ABL3301A_IN02,4ABL3301A,12305,1683,70286.27806748333,-138230.86179679332,0.0,11084.768664619332,1441.5340298233205
7586,DUAL_ACCESS,UNIVERSAL,4ABL3301A_OUT03,4ABL3301A,12308,1163,70451.0310802,-138201.76412071,0.0,11249.521677336,1412.4363537399913
7591,DUAL_ACCESS,UNIVERSAL,4ABL3301A_OUT04,4ABL3301A,12337,616,70429.36619595734,-138142.76401211665,0.0,11227.856793093335,1353.436245146644
7587,DUAL_ACCESS,UNIVERSAL,4ABL3302A_IN03,4ABL3302A,12312,1479,70451.03304786333,-137999.42176311332,0.0,11249.523644999324,1210.0939961433178
7592,DUAL_ACCESS,UNIVERSAL,4ABL3302A_IN04,4ABL3302A,12340,2554,70429.36638119667,-137995.18842977998,0.0,11227.856978332667,1205.8606628099806
7590,DUAL_ACCESS,UNIVERSAL,4ABL3302A_OUT01,4ABL3302A,12324,1330,70274.06413765067,-137883.04785836334,0.0,11072.554734786667,1093.7200913933339
7595,DUAL_ACCESS,UNIVERSAL,4ABL3302A_OUT02,4ABL3302A,12349,1175,70295.73096287434,-137909.48083494,0.0,11094.221560010337,1120.1530679700081
7588,DUAL_ACCESS,UNIVERSAL,4ABL3303A_IN03,4ABL3303A,12314,184,70451.03287023566,-137827.03040652667,0.0,11249.523467371662,1037.7026395566645
7593,DUAL_ACCESS,UNIVERSAL,4ABL3303A_IN04,4ABL3303A,12342,1824,70429.366203569,-137844.59707319332,0.0,11227.856800705005,1055.2693062233157
7589,DUAL_ACCESS,UNIVERSAL,4ABL3303A_OUT01,4ABL3303A,12322,529,70274.06477884567,-137782.79609775,0.0,11072.555375981668,993.468330779986
7594,DUAL_ACCESS,UNIVERSAL,4ABL3303A_OUT02,4ABL3303A,12346,1316,70295.73364942534,-137778.12760790333,0.0,11094.224246561338,988.7998409333231
10392,DUAL_ACCESS,UNIVERSAL,4ABL3304_AI301,4ABL3304,12338,1448,70429.36623229166,-138091.35513938667,0.0,11227.856829427663,1302.0273724166618
2302,DUAL_ACCESS,UNIVERSAL,4ABL3304_AI302,4ABL3304,12339,248,70429.36623229166,-138032.52180605,0.0,11227.856829427663,1243.194039080001
9216,DUAL_ACCESS,UNIVERSAL,4ABL3304_AI304,4ABL3304,12310,0,70451.03289895834,-138099.08847272,0.0,11249.523496094334,1309.760705749999
10250,DUAL_ACCESS,UNIVERSAL,4ABL3304_AI305,4ABL3304,12311,380,70451.03289895834,-138036.75513938334,0.0,11249.523496094334,1247.4273724133382
3858,DUAL_ACCESS,UNIVERSAL,4ABL3304_AO303,4ABL3304,12339,831,70429.36623229166,-138032.52180605,0.0,11227.856829427663,1243.194039080001
10633,DUAL_ACCESS,UNIVERSAL,4ABL3304_AO306,4ABL3304,12311,964,70451.03289895834,-138036.75513938334,0.0,11249.523496094334,1247.4273724133382
34854,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN11,4AFC3201A,5413,617,69458.50933333334,-140018.94114865,0.0,10256.999930469334,3229.6133816799847
34855,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN12,4AFC3201A,5414,712,69458.50933333334,-139972.27448198333,0.0,10256.999930469334,3182.946715013328
34856,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN13,4AFC3201A,5414,1722,69458.50933333334,-139972.27448198333,0.0,10256.999930469334,3182.946715013328
34857,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN14,4AFC3201A,5416,723,69458.50955163434,-139872.3609855667,0.0,10257.000148770341,3083.0332185966836
34858,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN15,4AFC3201A,5417,1113,69458.50944248399,-139835.4276092933,0.0,10257.00003961999,3046.0998423233104
34859,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN16,4AFC3201A,5418,907,69458.50933333334,-139778.59427596,0.0,10256.999930469334,2989.2665089899965
34860,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN17,4AFC3201A,5418,1919,69458.50933333334,-139778.59427596,0.0,10256.999930469334,2989.2665089899965
34847,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN18,4AFC3201A,5387,509,69394.50933333334,-139707.12760930334,0.0,10192.999930469334,2917.799842333334
34848,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN19,4AFC3201A,5388,104,69394.50933333334,-139753.79427597,0.0,10192.999930469334,2964.4665089999908
34849,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN20,4AFC3201A,5388,1617,69394.50933333334,-139753.79427597,0.0,10192.999930469334,2964.4665089999908
34850,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN21,4AFC3201A,5389,1108,69394.50933333334,-139820.46094263668,0.0,10192.999930469334,3031.133175666677
34851,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN22,4AFC3201A,5390,1111,69394.50933333334,-139887.12760930334,0.0,10192.999930469334,3097.799842333334
34852,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN23,4AFC3201A,5391,104,69394.50933333334,-139953.79427597002,0.0,10192.999930469334,3164.46650900002
34853,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN24,4AFC3201A,5391,1617,69394.50933333334,-139953.79427597002,0.0,10192.999930469334,3164.46650900002
30529,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN31,4AFC3201A,5274,1209,68968.50933333334,-140402.92760922998,0.0,9766.999930469334,3613.5998422599805
30530,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN32,4AFC3201A,5275,806,68968.50933333334,-140356.26094256333,0.0,9766.999930469334,3566.9331755933235
30531,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN33,4AFC3201A,5275,2319,68968.50933333334,-140356.26094256333,0.0,9766.999930469334,3566.9331755933235
30532,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN34,4AFC3201A,5276,481,68968.50933333334,-140262.27448198333,0.0,9766.999930469334,3472.946715013328
30533,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN35,4AFC3201A,5267,1513,68904.50911503233,-140203.14114888,0.0,9702.999712168326,3413.813381910004
30534,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN36,4AFC3201A,5268,500,68904.509005882,-140269.80781554666,0.0,9702.999603018005,3480.480048576661
30535,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN37,4AFC3201A,5269,143,68904.50933333334,-140331.46094253333,0.0,9702.999930469334,3542.133175563329
30536,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_IN38,4AFC3201A,5269,1155,68904.50933333334,-140331.46094253333,0.0,9702.999930469334,3542.133175563329
34868,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT11,4AFC3201A,5483,612,69838.50933333334,-140018.94114865,0.0,10636.999930469334,3229.6133816799847
34869,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT12,4AFC3201A,5484,708,69838.50933333334,-139972.27448198333,0.0,10636.999930469334,3182.946715013328
34870,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT13,4AFC3201A,5484,1720,69838.50933333334,-139972.27448198333,0.0,10636.999930469334,3182.946715013328
34871,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT14,4AFC3201A,5486,710,69838.509434596,-139872.36094262666,0.0,10637.000031731994,3083.0331756566593
34872,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT15,4AFC3201A,5487,1114,69838.50933333334,-139835.4276092933,0.0,10636.999930469334,3046.0998423233104
34873,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT16,4AFC3201A,5488,908,69838.50933333334,-139778.59427596,0.0,10636.999930469334,2989.2665089899965
34874,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT17,4AFC3201A,5488,1919,69838.50933333334,-139778.59427596,0.0,10636.999930469334,2989.2665089899965
34861,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT18,4AFC3201A,5456,511,69774.50933333334,-139707.12760930334,0.0,10572.999930469334,2917.799842333334
34862,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT19,4AFC3201A,5457,111,69774.50933333334,-139753.79427597,0.0,10572.999930469334,2964.4665089999908
34863,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT20,4AFC3201A,5457,1626,69774.50933333334,-139753.79427597,0.0,10572.999930469334,2964.4665089999908
34864,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT21,4AFC3201A,5458,1136,69774.50933333334,-139820.46094263668,0.0,10572.999930469334,3031.133175666677
34865,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT22,4AFC3201A,5459,1124,69774.50933333334,-139887.12760930334,0.0,10572.999930469334,3097.799842333334
34866,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT23,4AFC3201A,5460,115,69774.50933333334,-139953.79427597002,0.0,10572.999930469334,3164.46650900002
34867,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT24,4AFC3201A,5460,1628,69774.50933333334,-139953.79427597002,0.0,10572.999930469334,3164.46650900002
30537,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT31,4AFC3201A,4866,1214,67078.50933333334,-140402.92760922998,0.0,7876.999930469334,3613.5998422599805
30538,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT32,4AFC3201A,4867,819,67078.50933333334,-140356.26094256333,0.0,7876.999930469334,3566.9331755933235
30539,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT33,4AFC3201A,4867,2326,67078.50933333334,-140356.26094256333,0.0,7876.999930469334,3566.9331755933235
30540,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT34,4AFC3201A,4868,490,67078.50933333334,-140262.27448198333,0.0,7876.999930469334,3472.946715013328
30541,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT35,4AFC3201A,4859,1707,67014.50933333334,-140196.46113344998,0.0,7812.999930469334,3407.133366479975
30542,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT36,4AFC3201A,4860,695,67014.50933333334,-140263.12780011666,0.0,7812.999930469334,3473.800033146661
30543,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT37,4AFC3201A,4861,141,67014.50933333334,-140331.46094253333,0.0,7812.999930469334,3542.133175563329
30544,DUAL_ACCESS,ZFS_LEFT,4AFC3201A_OUT38,4AFC3201A,4861,1157,67014.50933333334,-140331.46094253333,0.0,7812.999930469334,3542.133175563329
14091,DUAL_ACCESS,UNIVERSAL,4AFC3301A_IN01,4AFC3301A,8073,551,70031.50951777834,-137897.03473162002,0.0,10830.000114914335,1107.7069646500167
14092,DUAL_ACCESS,UNIVERSAL,4AFC3301A_IN02,4AFC3301A,8527,351,70031.509679216,-137606.82404761665,0.0,10830.000276352002,817.4962806466501
14093,DUAL_ACCESS,UNIVERSAL,4AFC3301A_IN03,4AFC3301A,7898,1405,69976.50966666666,-137557.29447686666,0.0,10775.000263802664,767.9667098966602
14094,DUAL_ACCESS,UNIVERSAL,4AFC3301A_IN04,4AFC3301A,7904,218,69976.51122422167,-137879.54756245,0.0,10775.00182135767,1090.2197954799922
37972,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN11,4AFC3301A,2064,323,69354.50933333334,-137677.12781018333,0.0,10152.999930469334,887.8000432133267
37973,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN12,4AFC3301A,2065,411,69354.50933333334,-137723.79447685002,0.0,10152.999930469334,934.4667098800128
37974,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN13,4AFC3301A,2065,1425,69354.50933333334,-137723.79447685002,0.0,10152.999930469334,934.4667098800128
37975,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN14,4AFC3301A,2067,424,69354.509434579,-137823.69474244333,0.0,10153.000031714997,1034.3669754733273
37976,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN15,4AFC3301A,2068,821,69354.50933333334,-137860.62811871668,0.0,10152.999930469334,1071.3003517466714
37977,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN16,4AFC3301A,2069,597,69354.50933333334,-137917.46145205,0.0,10152.999930469334,1128.1336850799853
37978,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN17,4AFC3301A,2069,1626,69354.50933333334,-137917.46145205,0.0,10152.999930469334,1128.1336850799853
37965,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN18,4AFC3301A,2038,810,69418.50933333334,-137988.92811870665,0.0,10216.999930469334,1199.600351736648
37966,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN19,4AFC3301A,2039,421,69418.50933333334,-137942.26145204,0.0,10216.999930469334,1152.933685069991
37967,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN20,4AFC3301A,2039,1923,69418.50933333334,-137942.26145204,0.0,10216.999930469334,1152.933685069991
37968,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN21,4AFC3301A,2040,1414,69418.50933333334,-137875.59478537334,0.0,10216.999930469334,1086.267018403334
37969,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN22,4AFC3301A,2041,1416,69418.50933333334,-137808.92811870665,0.0,10216.999930469334,1019.600351736648
37970,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN23,4AFC3301A,2042,409,69418.50933333334,-137742.26145204,0.0,10216.999930469334,952.933685069991
37971,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN24,4AFC3301A,2043,92,69418.50933333334,-137681.92781018335,0.0,10216.999930469334,892.6000432133442
25284,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN31,4AFC3301A,1825,1415,68398.50933333334,-137559.59447685,0.0,9196.999930469334,770.2667098800011
25403,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN32,4AFC3301A,1826,411,68398.50933333334,-137492.92781018335,0.0,9196.999930469334,703.6000432133442
25404,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN33,4AFC3301A,1827,160,68398.50933333334,-137434.59427607,0.0,9196.999930469334,645.266509100009
25405,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN34,4AFC3301A,1827,1165,68398.50933333334,-137434.59427607,0.0,9196.999930469334,645.266509100009
25414,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN41,4AFC3301A,1464,1234,66572.442,-137363.12760938334,0.0,7370.932597135994,573.7998424133402
25415,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN42,4AFC3301A,1466,701,66572.442,-137497.52411142332,0.0,7370.932597135994,708.1963444533176
25857,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN43,4AFC3301A,1467,1090,66572.442,-137534.85748769666,0.0,7370.932597135994,745.5297207266558
25858,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN44,4AFC3301A,1467,2090,66572.442,-137534.85748769666,0.0,7370.932597135994,745.5297207266558
25410,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN45,4AFC3301A,1455,400,66636.442,-137608.92374414334,0.0,7434.932597135994,819.5959771733324
25411,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN46,4AFC3301A,1456,608,66636.441986694,-137582.59036787,0.0,7434.932583829999,793.2626008999941
25412,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN47,4AFC3301A,1458,236,66636.442,-137453.43603814,0.0,7434.932597135994,664.1082711700001
25413,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN48,4AFC3301A,1459,335,66636.442,-137406.76937147335,0.0,7434.932597135994,617.4416045033431
25865,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN51,4AFC3301A,847,1236,63324.509333333335,-137363.12760940334,0.0,4122.999930469334,573.7998424333346
25866,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN52,4AFC3301A,848,831,63324.509333333335,-137409.79427607,0.0,4122.999930469334,620.4665090999915
25863,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN53,4AFC3301A,842,546,63388.509333333335,-137446.92760940333,0.0,4186.999930469334,657.5998424333229
25864,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN54,4AFC3301A,842,1551,63388.509333333335,-137446.92760940333,0.0,4186.999930469334,657.5998424333229
27356,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN55,4AFC3301A,672,1452,62278.509333333335,-137559.59447685,0.0,3076.999930469334,770.2667098800011
27357,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN56,4AFC3301A,673,447,62278.509333333335,-137492.92781018335,0.0,3076.999930469334,703.6000432133442
27358,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN57,4AFC3301A,674,182,62278.509333333335,-137434.59427607,0.0,3076.999930469334,645.266509100009
27359,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN58,4AFC3301A,674,1190,62278.509333333335,-137434.59427607,0.0,3076.999930469334,645.266509100009
27366,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN61,4AFC3301A,202,1223,60244.509333333335,-137363.12760940334,0.0,1042.9999304693338,573.7998424333346
27367,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN62,4AFC3301A,204,95,60244.509333333335,-137433.79447688,0.0,1042.9999304693338,644.4667099099897
27364,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN63,4AFC3301A,197,543,60308.509333333335,-137446.92760940333,0.0,1106.9999304693338,657.5998424333229
27365,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_IN64,4AFC3301A,197,1550,60308.509333333335,-137446.92760940333,0.0,1106.9999304693338,657.5998424333229
14095,DUAL_ACCESS,UNIVERSAL,4AFC3301A_OUT01,4AFC3301A,8050,943,70031.50967458266,-139059.59446846668,0.0,10830.000271718658,2270.266701496672
14096,DUAL_ACCESS,UNIVERSAL,4AFC3301A_OUT02,4AFC3301A,8045,1218,70031.50966666666,-139352.26014199332,0.0,10830.000263802664,2562.932375023316
14097,DUAL_ACCESS,UNIVERSAL,4AFC3301A_OUT03,4AFC3301A,7935,809,69976.50966666666,-139293.79447685665,0.0,10775.000263802664,2504.4667098866485
14098,DUAL_ACCESS,UNIVERSAL,4AFC3301A_OUT04,4AFC3301A,7929,720,69976.50941361267,-139013.12733708334,0.0,10775.00001074867,2223.799570113333
37958,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT11,4AFC3301A,2128,310,69774.50933333334,-137677.12781018333,0.0,10572.999930469334,887.8000432133267
37959,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT12,4AFC3301A,2129,411,69774.50933333334,-137723.79447685002,0.0,10572.999930469334,934.4667098800128
37960,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT13,4AFC3301A,2129,1427,69774.50933333334,-137723.79447685002,0.0,10572.999930469334,934.4667098800128
37961,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT14,4AFC3301A,2131,421,69774.509434579,-137823.69474244668,0.0,10573.000031714997,1034.3669754766743
37962,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT15,4AFC3301A,2132,808,69774.50933333334,-137860.62811871668,0.0,10572.999930469334,1071.3003517466714
37963,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT16,4AFC3301A,2133,600,69774.50933333334,-137917.46145205,0.0,10572.999930469334,1128.1336850799853
37964,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT17,4AFC3301A,2133,1626,69774.50933333334,-137917.46145205,0.0,10572.999930469334,1128.1336850799853
37951,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT18,4AFC3301A,2105,804,69838.50933333334,-137988.92811870665,0.0,10636.999930469334,1199.600351736648
37952,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT19,4AFC3301A,2106,418,69838.50933333334,-137942.26145204,0.0,10636.999930469334,1152.933685069991
37953,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT20,4AFC3301A,2106,1925,69838.50933333334,-137942.26145204,0.0,10636.999930469334,1152.933685069991
37954,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT21,4AFC3301A,2108,421,69838.50933333334,-137842.36118645666,0.0,10636.999930469334,1053.033419486659
37955,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT22,4AFC3301A,2109,1315,69838.50933333334,-137805.42781018335,0.0,10636.999930469334,1016.1000432133442
37956,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT23,4AFC3301A,2110,615,69838.50933333334,-137748.59447685,0.0,10636.999930469334,959.2667098800011
37957,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT24,4AFC3301A,2111,103,69838.50933333334,-137681.92781018335,0.0,10636.999930469334,892.6000432133442
25282,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT31,4AFC3301A,1923,1233,68674.50933333334,-137363.12760932665,0.0,9472.999930469334,573.799842356646
25283,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT32,4AFC3301A,1925,111,68674.50933333334,-137433.79447685002,0.0,9472.999930469334,644.4667098800128
25280,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT33,4AFC3301A,1918,544,68738.50933333334,-137446.92760940333,0.0,9536.999930469334,657.5998424333229
25281,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT34,4AFC3301A,1918,1550,68738.50933333334,-137446.92760940333,0.0,9536.999930469334,657.5998424333229
25406,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT35,4AFC3301A,1766,1238,67934.50933333334,-137363.12760932665,0.0,8732.999930469334,573.799842356646
25407,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT36,4AFC3301A,1767,830,67934.50933333334,-137409.79427599334,0.0,8732.999930469334,620.466509023332
25408,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT37,4AFC3301A,1769,52,67934.50933333334,-137485.79447685002,0.0,8732.999930469334,696.4667098800128
25409,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT38,4AFC3301A,1769,1057,67934.50933333334,-137485.79447685002,0.0,8732.999930469334,696.4667098800128
25861,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT41,4AFC3301A,1301,451,65865.803173331,-137389.46098559667,0.0,6664.293770467004,600.1332186266663
25862,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT42,4AFC3301A,1301,1462,65865.803173331,-137389.46098559667,0.0,6664.293770467004,600.1332186266663
25859,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT43,4AFC3301A,1294,1056,65929.80333333333,-137464.09588108,0.0,6728.293930469328,674.7681141099893
25860,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT44,4AFC3301A,1295,654,65929.80333333333,-137417.42921441334,0.0,6728.293930469328,628.1014474433323
25867,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT51,4AFC3301A,740,991,62831.509333333335,-137544.92781023998,0.0,3629.999930469334,755.6000432699802
25868,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT52,4AFC3301A,740,1998,62831.509333333335,-137544.92781023998,0.0,3629.999930469334,755.6000432699802
25869,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT53,4AFC3301A,742,178,62831.509333333335,-137434.59427614667,0.0,3629.999930469334,645.2665091766685
27355,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT54,4AFC3301A,742,1183,62831.509333333335,-137434.59427614667,0.0,3629.999930469334,645.2665091766685
27362,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT55,4AFC3301A,354,1220,60767.509333333335,-137363.12760932665,0.0,1565.9999304693338,573.799842356646
27363,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT56,4AFC3301A,356,97,60767.509333333335,-137433.79447688,0.0,1565.9999304693338,644.4667099099897
27360,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT57,4AFC3301A,349,549,60831.509333333335,-137446.92760940333,0.0,1629.9999304693338,657.5998424333229
27361,DUAL_ACCESS,ZFS_LEFT,4AFC3301A_OUT58,4AFC3301A,349,1554,60831.509333333335,-137446.92760940333,0.0,1629.9999304693338,657.5998424333229
5009,DEPOSIT,UNIVERSAL,4AFS2101A_IN04,4AFS2101A,4625,737,66196.176,-139054.46094268333,0.0,6994.666597136005,2265.1331757133303
5008,DEPOSIT,UNIVERSAL,4AFS2101A_IN05,4AFS2101A,4625,209,66196.176,-139054.46094268333,0.0,6994.666597136005,2265.1331757133303
5012,ACQUIRE,UNIVERSAL,4AFS2101A_OUT01,4AFS2101A,4626,1397,66196.176,-139091.79431895667,0.0,6994.666597136005,2302.4665519866685
5011,ACQUIRE,UNIVERSAL,4AFS2101A_OUT02,4AFS2101A,4626,894,66196.176,-139091.79431895667,0.0,6994.666597136005,2302.4665519866685
5010,ACQUIRE,UNIVERSAL,4AFS2101A_OUT03,4AFS2101A,4626,391,66196.176,-139091.79431895667,0.0,6994.666597136005,2302.4665519866685
13409,DEPOSIT,UNIVERSAL,4AFS6201A_IN03,4AFS6201A,12022,1248,60579.84277581633,-141221.36069891334,0.0,1378.3333729523292,4432.032931943337
13410,ACQUIRE,UNIVERSAL,4AFS6201A_OUT01,4AFS6201A,12023,1198,60579.84266666667,-141258.29407518668,0.0,1378.3332638026695,4468.966308216681
13412,DUAL_ACCESS,UNIVERSAL,4AFS6201A_OUT02,4AFS6201A,12014,1062,60601.509333333335,-141244.89408837334,0.0,1399.9999304693338,4455.566321403341
13411,DUAL_ACCESS,UNIVERSAL,4AFS6202A_IN02,4AFS6202A,12011,340,60601.509333333335,-141055.89408837334,0.0,1399.9999304693338,4266.566321403341
13405,DEPOSIT,UNIVERSAL,4AFS6202A_IN03,4AFS6202A,12018,1285,60579.84266666667,-141006.79408837334,0.0,1378.3332638026695,4217.466321403335
13406,ACQUIRE,UNIVERSAL,4AFS6202A_OUT01,4AFS6202A,12019,637,60579.84266666667,-141063.62742170665,0.0,1378.3332638026695,4274.299654736649
14901,DUAL_ACCESS,UNIVERSAL,4AFZ01-001,4AFZ01-001,3058,333,59493.60944643666,-140432.02733333333,0.0,292.10004357266007,3642.699566363328
35001,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-101,4AFZ01-101,3002,1171,59464.509333333335,-138919.79427601333,0.0,262.9999304693338,2130.4665090433264
15002,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-102,4AFZ01-102,3003,226,59464.509333333335,-138966.46094268,0.0,262.9999304693338,2177.1331757099833
15003,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-103,4AFZ01-103,3003,676,59464.509333333335,-138966.46094268,0.0,262.9999304693338,2177.1331757099833
15004,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-104,4AFZ01-104,3005,168,59464.509333333335,-139054.46094268333,0.0,262.9999304693338,2265.1331757133303
15005,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-105,4AFZ01-105,3005,618,59464.509333333335,-139054.46094268333,0.0,262.9999304693338,2265.1331757133303
15006,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-106,4AFZ01-106,3006,427,59464.509442484334,-139080.1944289,0.0,263.00003962033225,2290.866661929991
15007,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-107,4AFZ01-107,3006,872,59464.509442484334,-139080.1944289,0.0,263.00003962033225,2290.866661929991
15008,DUAL_ACCESS,ZFS_RIGHT,4AFZ01-108,4AFZ01-108,3007,305,59464.509333333335,-139117.12780517,0.0,262.9999304693338,2327.800038199988
