COMMANDID,MESSAGENAME,TEXT,LEVEL,MACHINENAME,TRANSACTIONID,CARRIER,UNITNAME,PROCESS,OPERATION_NAME,TIME_EX,THREAD,COMMAND
,UI-CARRIER,[ 2025-12-29 17:33:10.441 ] [ WELL ] [ THREAD-ID=124 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 4AFC3301 < /MACHINENAME > < UNITNAME > 4AFC3301A_IN58 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > NA < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M14 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917330792104-SFEt. [GTXN:MCS2025122917330792104-SFEt] ],WELL,4AFC3301,'MCS2025122917330792104-SFEt,4PDML395,4AFC3301A_IN58,ts03_m14a,UiSenderEx.send,[2025-12-29 17:33:10.441],THREAD-ID=124,
,,[ 2025-12-29 17:33:10.555 ] [ WELL ] [ THREAD-ID=124 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.selectableTransportableInterlayerLifters ] [ The firstNodeName{4AFC3301} and selectedLifterName{4AFC3301} of carrier[4PDML395] are same. or firstNodeName is interlayer transport machine.. transactionId=MCS2025122917330792104-SFEt. [GTXN:MCS2025122917330792104-SFEt] ],WELL,,'MCS2025122917330792104-SFEt,,,ts03_m14a,RouteManagerExImpl.selectableTransportableInterlayerLifters,[2025-12-29 17:33:10.555],THREAD-ID=124,
,,[ 2025-12-29 17:33:10.619 ] [ WELL ] [ THREAD-ID=124 ] [ kr.co.aim.nanotrans.server.extension.framework.transfer.impl.TransferManagerExImpl.setToWhenNotSameTransportMachine ] [ selection completed to suitable interBridgePort[4AFC3301A_OUTG8]. interBridgeMachine[4AFC3301] | carrierName[4PDML395]. . transactionId=MCS2025122917330792104-SFEt. [GTXN:MCS2025122917330792104-SFEt] ],WELL,,'MCS2025122917330792104-SFEt,,,ts03_m14a,TransferManagerExImpl.setToWhenNotSameTransportMachine,[2025-12-29 17:33:10.619],THREAD-ID=124,
N4PDML39520251229173110,INTERRAIL-CARRIERTRANSFER,[ 2025-12-29 17:33:10.636 ] [ WELL ] [ THREAD-ID=124 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2025-12-29 17:33:10.633 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4AFC3301A_IN58 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_OUTG8 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > J3050000C < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI11_IRC_P. transactionId=MCS2025122917330792104-SFEt. [GTXN:MCS2025122917330792104-SFEt] ],WELL,4AFC3301,'MCS2025122917330792104-SFEt,4PDML395,,ts03_m14a,EsSender.send,[2025-12-29 17:33:10.636],THREAD-ID=124,
N4PDML39520251229173110,INTERRAIL-CARRIERTRANSFER,[ 2025-12-29 17:33:10.637 ] [ WELL ] [ THREAD-ID=124 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2025-12-29 17:33:10.633 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4AFC3301A_IN58 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_OUTG8 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 50 < /PRIORITY > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > J3050000C < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M14.REAL.NANOTRANS.MCSEIF.EI11_IRC_S. transactionId=MCS2025122917330792104-SFEt. [GTXN:MCS2025122917330792104-SFEt] ],WELL,4AFC3301,'MCS2025122917330792104-SFEt,4PDML395,,ts03_m14a,EsSender.send,[2025-12-29 17:33:10.637],THREAD-ID=124,
N4PDML39520251229173110,INTERRAIL-CARRIERTRANSFERREPLY,[ 2025-12-29 17:33:10.641 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-CARRIERTRANSFERREPLY < /MESSAGENAME > < TRANSACTIONID > MCS2025122917331064104-JfhV < /TRANSACTIONID > < CONVERSATIONID > 7bb0d937-0697-4156-872a-c2b910083afc < /CONVERSATIONID > < TIME > 2025-12-29 17:33:10.633 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 4AFC3301A_IN58 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 4AFC3301A_OUTG8 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE > 4 < /RESULTCODE > < PRIORITY > 50 < /PRIORITY > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > J3050000C < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S2F50:EnhancedHostCommandAcknowledge [D=1] [len=54] [SB=5514815] < L.2 < B.1 [HCACK] '4' > < L.2 [CPCOUNT] < L.2 [ACKINFO] < A.11 [CPNAME] 'COMMANDINFO' > < B.1 [CEPACK] '0' > > < L.2 [ACKINFO] < A.12 [CPNAME] 'TRANSFERINFO' > < B.1 [CEPACK] '0' > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917331064104-JfhV. [GTXN:MCS2025122917331064104-JfhV] ],WELL,4AFC3301,'MCS2025122917331064104-JfhV,4PDML395,,ts12_m14a,EsListener.onMsg,[2025-12-29 17:33:10.641],Tibrv Dispatcher,
N4PDML39520251229173110,INTERRAIL-TRANSFERINITIATED,[ 2025-12-29 17:33:10.781 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-TRANSFERINITIATED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917331078104-BdAA < /TRANSACTIONID > < CONVERSATIONID > 6327584b-7386-4993-b3cf-ad683bcc481d < /CONVERSATIONID > < TIME > 2025-12-29 17:33:10.779 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID > 4AFC3301 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 208 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 1 < /RPTID > < VCOUNT > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventReportSend_1_1_1_1_1_1_1_1_1_1_1 W [D=1] [len=71] [SB=3385378087] < L.3 < U4.1 [DATAID] '0' > < U4.1 [CEID] '208' > < L.1 [RPTIDCOUNT] < L.2 < U4.1 [RPTID] '1' > < L.2 [VCOUNT] < A.23 [COMMANDID] 'N4PDML39520251229173110' > < A.8 [CARRIERID] '4PDML395' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917331078104-BdAA. [GTXN:MCS2025122917331078104-BdAA] ],WELL,4AFC3301,'MCS2025122917331078104-BdAA,4PDML395,,ts01_m14a,EsListener.onMsg,[2025-12-29 17:33:10.781],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:33:10.806 ] [ WELL ] [ THREAD-ID=518 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 4AFC3301 < /MACHINENAME > < UNITNAME > 4AFC3301A_IN58 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > MOVING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M14 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917331078104-BdAA. [GTXN:MCS2025122917331078104-BdAA] ],WELL,4AFC3301,'MCS2025122917331078104-BdAA,4PDML395,4AFC3301A_IN58,ts01_m14a,UiSenderEx.send,[2025-12-29 17:33:10.806],THREAD-ID=518,
,,[ 2025-12-29 17:33:10.820 ] [ WELL ] [ THREAD-ID=518 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSFER_INITIATED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSFER_INITIATED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSFER_INITIATED_EVENT" > < MCSMHS_TRANSFER_INITIATED_EVENT > < TRANSFER_INITIATED_INFO CARRIER_ID="4PDML395" DEVICE_ID="4AFC3301" SUB_DEVICE_ID="" SOURCE_ID="4AFC3301" DETAIL_SOURCE_ID="IN58" DESTINATION_ID="4AFC3301" DETAIL_DESTINATION_ID="OUTG8" EVENT_TIME="2025/12/29 17:33:10" / > < /MCSMHS_TRANSFER_INITIATED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2025122917331078104-BdAA. [GTXN:MCS2025122917331078104-BdAA] ],WELL,,'MCS2025122917331078104-BdAA,4PDML395,,ts01_m14a,HostInterface.send,[2025-12-29 17:33:10.820],THREAD-ID=518,MCSMHS_TRANSFER_INITIATED_EVENT
N4PDML39520251229173110,INTERRAIL-TRANSFERRING,[ 2025-12-29 17:33:10.977 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-TRANSFERRING < /MESSAGENAME > < TRANSACTIONID > MCS2025122917331097704-SlIe < /TRANSACTIONID > < CONVERSATIONID > 40d19574-8104-4922-8395-4a12d97a356c < /CONVERSATIONID > < TIME > 2025-12-29 17:33:10.975 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID > 4AFC3301 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 211 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 1 < /RPTID > < VCOUNT > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventReportSend_1_1_1_1_1_1_1_1_1_1_1 W [D=1] [len=71] [SB=3402155303] < L.3 < U4.1 [DATAID] '0' > < U4.1 [CEID] '211' > < L.1 [RPTIDCOUNT] < L.2 < U4.1 [RPTID] '1' > < L.2 [VCOUNT] < A.23 [COMMANDID] 'N4PDML39520251229173110' > < A.8 [CARRIERID] '4PDML395' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917331097704-SlIe. [GTXN:MCS2025122917331097704-SlIe] ],WELL,4AFC3301,'MCS2025122917331097704-SlIe,4PDML395,,ts11_m14a,EsListener.onMsg,[2025-12-29 17:33:10.977],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:33:10.996 ] [ WELL ] [ THREAD-ID=228 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 4AFC3301 < /MACHINENAME > < UNITNAME > 4AFC3301_MOVING < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > MOVING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M14 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917331097704-SlIe. [GTXN:MCS2025122917331097704-SlIe] ],WELL,4AFC3301,'MCS2025122917331097704-SlIe,4PDML395,4AFC3301_MOVING,ts11_m14a,UiSenderEx.send,[2025-12-29 17:33:10.996],THREAD-ID=228,
,INTERRAIL-CARRIERIDREAD,[ 2025-12-29 17:40:41.571 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-CARRIERIDREAD < /MESSAGENAME > < TRANSACTIONID > MCS2025122917404157104-Y2zr < /TRANSACTIONID > < CONVERSATIONID > 63f27be8-7c13-4537-935b-be13619bce9b < /CONVERSATIONID > < TIME > 2025-12-29 17:40:41.569 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID > 4AFC3301 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 331 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 9 < /RPTID > < VCOUNT > < CARRIERLOC > 4AFC3301A_OUT89 < /CARRIERLOC > < CARRIERID > 4PDML395 < /CARRIERID > < IDREADSTATUS > 0 < /IDREADSTATUS > < OLDCARRIERID > 4PDML395 < /OLDCARRIERID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventReportSend_1_1_1_1_1_1_1 W [D=1] [len=77] [SB=567002407] < L.3 < U4.1 [DATAID] '0' > < U4.1 [CEID] '331' > < L.1 [RPTIDCOUNT] < L.2 < U4.1 [RPTID] '9' > < L.4 [VCOUNT] < A.15 [CARRIERLOC] '4AFC3301A_OUT89' > < A.8 [CARRIERID] '4PDML395' > < U2.1 [IDREADSTATUS] '0' > < A.8 [OLDCARRIERID] '4PDML395' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917404157104-Y2zr. [GTXN:MCS2025122917404157104-Y2zr] ],WELL,4AFC3301,'MCS2025122917404157104-Y2zr,4PDML395,,ts12_m14a,EsListener.onMsg,[2025-12-29 17:40:41.571],Tibrv Dispatcher,
N4PDML39520251229173110,INTERRAIL-TRANSFERCOMPLETED,[ 2025-12-29 17:40:41.572 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > INTERRAIL-TRANSFERCOMPLETED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917404157204-6UN1 < /TRANSACTIONID > < CONVERSATIONID > 995e3131-e9aa-457c-8b87-ca536206b116 < /CONVERSATIONID > < TIME > 2025-12-29 17:40:41.569 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID > 4AFC3301 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 207 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 2 < /RPTID > < VCOUNT > < LIST > < LIST > < CARRIERID > 4PDML395 < /CARRIERID > < COMMANDID > N4PDML39520251229173110 < /COMMANDID > < SOURCEPORT > 4AFC3301A_IN58 < /SOURCEPORT > < DESTPORT > 4AFC3301A_OUT89 < /DESTPORT > < /LIST > < CARRIERZONENAME > ZONE_10126 < /CARRIERZONENAME > < /LIST > < CARRIERLOC > 4AFC3301A_OUT89 < /CARRIERLOC > < RESULTCODE > 0 < /RESULTCODE > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:EventReportSend_1 W [D=1] [len=141] [SB=583779623] < L.3 < U4.1 [DATAID] '0' > < U4.1 [CEID] '207' > < L.1 [RPTIDCOUNT] < L.2 < U4.1 [RPTID] '2' > < L.3 [VCOUNT] < L.2 < L.4 < A.8 [CARRIERID] '4PDML395' > < A.23 [COMMANDID] 'N4PDML39520251229173110' > < A.14 [SOURCEPORT] '4AFC3301A_IN58' > < A.15 [DESTPORT] '4AFC3301A_OUT89' > > < A.10 [CARRIERZONENAME] 'ZONE_10126' > > < A.15 [CARRIERLOC] '4AFC3301A_OUT89' > < U2.1 [RESULTCODE] '0' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917404157204-6UN1. [GTXN:MCS2025122917404157204-6UN1] ],WELL,4AFC3301,'MCS2025122917404157204-6UN1,4PDML395,,ts11_m14a,EsListener.onMsg,[2025-12-29 17:40:41.572],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:40:41.592 ] [ WELL ] [ THREAD-ID=347 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4AFC3301 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 4AFC3301 < /MACHINENAME > < UNITNAME > 4AFC3301A_OUT89 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > MOVING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M14 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917404157204-6UN1. [GTXN:MCS2025122917404157204-6UN1] ],WELL,4AFC3301,'MCS2025122917404157204-6UN1,4PDML395,4AFC3301A_OUT89,ts11_m14a,UiSenderEx.send,[2025-12-29 17:40:41.592],THREAD-ID=347,
,,[ 2025-12-29 17:40:41.618 ] [ WELL ] [ THREAD-ID=347 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSFER_COMPLETED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSFER_COMPLETED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSFER_COMPLETED_EVENT" > < MCSMHS_TRANSFER_COMPLETED_EVENT > < TRANSFER_COMPLETED_INFO CARRIER_ID="4PDML395" DEVICE_ID="4AFC3301" SUB_DEVICE_ID="AO89" SOURCE_ID="4AFC3301" DETAIL_SOURCE_ID="IN58" DESTINATION_ID="4AFC3301" DETAIL_DESTINATION_ID="OUTG8" RESULT_CODE="" EVENT_TIME="2025/12/29 17:40:41" / > < /MCSMHS_TRANSFER_COMPLETED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2025122917404157204-6UN1. [GTXN:MCS2025122917404157204-6UN1] ],WELL,,'MCS2025122917404157204-6UN1,4PDML395,,ts11_m14a,HostInterface.send,[2025-12-29 17:40:41.618],THREAD-ID=347,MCSMHS_TRANSFER_COMPLETED_EVENT
,,[ 2025-12-29 17:40:41.642 ] [ WELL ] [ THREAD-ID=347 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_CARRIER_LOCATION_CHANGED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_CARRIER_LOCATION_CHANGED_EVENT" SEQUENCE_NAME="MCSMHS_CARRIER_LOCATION_CHANGED_EVENT" > < MCSMHS_CARRIER_LOCATION_CHANGED_EVENT > < CARRIER_LOCATION_INFO CARRIER_ID="4PDML395" CARRIER_STATE="MOVING" LOCATION_ID="4AFC3301" DETAIL_LOCATION_ID="AO89" SUB_LOCATION_ID="4AFC3301A_OUT89" EVENT_TIME="2025/12/29 17:40:41" / > < /MCSMHS_CARRIER_LOCATION_CHANGED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2025122917404157204-6UN1. [GTXN:MCS2025122917404157204-6UN1] ],WELL,,'MCS2025122917404157204-6UN1,4PDML395,,ts11_m14a,HostInterface.send,[2025-12-29 17:40:41.642],THREAD-ID=347,MCSMHS_CARRIER_LOCATION_CHANGED_EVENT
