COMMANDID,MESSAGENAME,TEXT,LEVEL,MACHINENAME,TRANSACTIONID,CARRIER,UNITNAME,PROCESS,OPERATION_NAME,TIME_EX,THREAD,COMMAND
,,[ 2026-01-21 11:12:04.049 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.extention.service.trans.MaterialServiceEx.updateCarrierLastCleanTime ] [ carrier{4PDM0001} LastCleanTime updated currentTime . transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,MaterialServiceEx.updateCarrierLastCleanTime,[2026-01-21 11:12:04.049],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.074 ] [ WARN ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.extention.service.trans.InterfaceServiceEx.checkTransportJob4DestChange ] [ transportJob related to carrier{4PDM0001} does not exist. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WARN,,'MCS2026012111120388504-EEbM,,,ts12_m14a,InterfaceServiceEx.checkTransportJob4DestChange,[2026-01-21 11:12:04.074],THREAD-ID=519,
,UI-CARRIER,[ 2026-01-21 11:12:04.079 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 4ANZ40G1 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDM0001 < /CARRIERNAME > < MACHINENAME > 4ANZ40G1 < /MACHINENAME > < UNITNAME > 4ANZ40-128 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > COMPLETED < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M14 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM14.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,4ANZ40G1,'MCS2026012111120388504-EEbM,4PDM0001,4ANZ40-128,ts12_m14a,UiSenderEx.send,[2026-01-21 11:12:04.079],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.100 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSPORT_JOB_SCHEDULE_REP < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSPORT_JOB_SCHEDULE_REP" SEQUENCE_NAME="MCSMHS_TRANSPORT_JOB_SCHEDULE_REP" > < MCSMHS_TRANSPORT_JOB_SCHEDULE_REP > < SCHEDULE_INFO_LIST > < SCHEDULE_INFO CARRIER_ID="4PDM0001" REPLY_STATE="SUCCESS" REPLY_STATE_DESC="" / > < /SCHEDULE_INFO_LIST > < /MCSMHS_TRANSPORT_JOB_SCHEDULE_REP > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,4PDM0001,,ts12_m14a,HostInterface.send,[2026-01-21 11:12:04.100],THREAD-ID=519,MCSMHS_TRANSPORT_JOB_SCHEDULE_REP
,,[ 2026-01-21 11:12:04.115 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M14 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSPORT_JOB_CREATED_EVENT < /Command > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSPORT_JOB_CREATED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSPORT_JOB_CREATED_EVENT" > < MCSMHS_TRANSPORT_JOB_CREATED_EVENT > < JOB_CREATED_INFO REQUESTOR="SFAB" BATCH_ID="" CARRIER_ID="4PDM0001" PRIORITY="50" EVENT_TIME="2026/01/21 11:12:04" DESTINATION_ID="4AFC_M16" DETAIL_DESTINATION_ID="OUT" MCS_JOB_ID="N4PDM000120260121111204" / > < /MCSMHS_TRANSPORT_JOB_CREATED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M14.REAL.NANOTRANS.MHS.MHS.*. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,4PDM0001,,ts12_m14a,HostInterface.send,[2026-01-21 11:12:04.115],THREAD-ID=519,MCSMHS_TRANSPORT_JOB_CREATED_EVENT
,,[ 2026-01-21 11:12:04.157 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.selectableTransportableInterlayerLifters ] [ need to interlayer transport. - routesAvailable. carrierName{4PDM0001}. selectedLifter{4AFC3301}. route{hopping=5. cost=30{singleNodeLoad(0).interNodeLength(30).interNodeLoad(0).tripleNodeDelay(0)}. nodeNames=[4ANZ40G1. 4ACM4701. 4AFC3301. 4AFC_CNV. 4AFC_M16]. available=true. banned=false. fixed=false. weight=0}. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,RouteManagerExImpl.selectableTransportableInterlayerLifters,[2026-01-21 11:12:04.157],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.164 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.getInterlayerMachineNamesByDefineOrder ] [ - search result. carrierName{4PDM0001}. interlayerGroupName{INTERLAYERGROUP}. optionValue{DEFINEORDER}. queryCount(2). {MACHINENAME=4AFC3301. PRIORITY=1}{MACHINENAME=4AFC3201. PRIORITY=7}. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,RouteManagerExImpl.getInterlayerMachineNamesByDefineOrder,[2026-01-21 11:12:04.164],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.200 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.searchInterlayerMachineName ] [ - available to interlayerMachine. carrierName{4PDM0001}. interlayerGroupName{INTERLAYERGROUP}. optionValue{DEFINEORDER}. bayName{N40}. interlayerMachineCount(2). 4AFC33014AFC3201. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,RouteManagerExImpl.searchInterlayerMachineName,[2026-01-21 11:12:04.200],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.202 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.route.impl.RouteManagerExImpl.selectableTransportableInterlayerLifters ] [ Selected interlayer machine. - routesAvailable. carrierName{4PDM0001}. selectedLifter{4AFC3301}. route{hopping=5. cost=30{singleNodeLoad(0).interNodeLength(30).interNodeLoad(0).tripleNodeDelay(0)}. nodeNames=[4ANZ40G1. 4ACM4701. 4AFC3301. 4AFC_CNV. 4AFC_M16]. available=true. banned=false. fixed=false. weight=0}. transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,RouteManagerExImpl.selectableTransportableInterlayerLifters,[2026-01-21 11:12:04.202],THREAD-ID=519,
,,[ 2026-01-21 11:12:04.309 ] [ WELL ] [ THREAD-ID=519 ] [ kr.co.aim.nanotrans.server.extension.framework.resource.impl.ResourceManagerExImpl.getSuitableInterBridgePort ] [ - suitable interBridge Groups. carrierName{4PDM0001}. bayName{N40}. interBridgeMachineName{4AFC3301}. inOutType{IN}. queryCount(6)groupPortName[4AFC3301A_ING3]. priority(1). weight(1.0)groupPortName[4AFC3301A_ING2]. priority(2). weight(1.0)groupPortName[4AFC3301A_ING4]. priority(3). weight(1.0)groupPortName[4AFC3301A_ING5]. priority(4). weight(1.0)groupPortName[4AFC3301A_ING6]. priority(5). weight(1.0)groupPortName[4AFC3301A_ING7]. priority(6). weight(1.0). transactionId=MCS2026012111120388504-EEbM. [GTXN:MCS2026012111120388504-EEbM] ],WELL,,'MCS2026012111120388504-EEbM,,,ts12_m14a,ResourceManagerExImpl.getSuitableInterBridgePort,[2026-01-21 11:12:04.309],THREAD-ID=519,
